file	line	kind	key	speaker	english	japanese	chinese	note
MSGLIST.TXT	128	ui			SMP34 SMG	SMP34サブマシンガン	SMP34冲锋枪	
MSGLIST.TXT	129	ui			ZZG33 SMG	ZZG33サブマシンガン	ZZG33冲锋枪	
MSGLIST.TXT	130	ui			G33 Rifle	G33ライフル	G33步枪	
MSGLIST.TXT	131	ui			Kaxik Mg08 MG	Kaxik Mg08マシンガン	Kaxik MG08机枪	
MSGLIST.TXT	132	ui			PumpShotgun	ポンプ式ショットガン	泵动式霰弹枪	
MSGLIST.TXT	133	ui			Doublebarreled Shotgun	ダブルバレルショットガン	双管霰弹枪	
MSGLIST.TXT	134	ui			FlameThrower	火炎放射器	火焰喷射器	
MSGLIST.TXT	135	ui			Panzershreck	パンツァーシュレック	坦克杀手火箭筒	
MSGLIST.TXT	136	ui			MG32 MG	MG32マシンガン	MG32机枪	
MSGLIST.TXT	137	ui			Kennings Rifle	Kenningsライフル	Kennings步枪	
MSGLIST.TXT	138	ui			Cole 44 Revolver	Cole44リボルバーピストル	Cole 44左轮手枪	
MSGLIST.TXT	139	ui			Grenade	手榴弾	手榴弹	
MSGLIST.TXT	140	ui			W&S M1917 Revolver	W&S M1917リボルバーピストル	W&S M1917左轮手枪	
MSGLIST.TXT	141	ui			Blitzgewehr 32 SMG	Blitzgewehr32サブマシンガン	Blitzgewehr 32冲锋枪	
MSGLIST.TXT	142	ui			Winkesler Rifle	Winkeslerライフル	Winkesler步枪	
MSGLIST.TXT	143	ui			W&S Double action revolver	W&Sダブルアクションリボルバーピストル	W&S双动左轮手枪	
MSGLIST.TXT	144	ui			Deerhunter rifle	Deerhunter小銃	Deerhunter步枪	
MSGLIST.TXT	145	ui			Dynamite	ダイナマイト	炸药	
MSGLIST.TXT	146	ui			Walthurm PP Pistol	Walthurm PP拳銃	Walthurm PP手枪	
MSGLIST.TXT	147	ui			Springbrook Rifle	Springbrook小銃	Springbrook步枪	
MSGLIST.TXT	148	ui			Breaning A5 Shotgun	Breaning A5ショットガン	Breaning A5霰弹枪	
MSGLIST.TXT	149	ui			Ethica 33 Shotgun	Ethica 33ショットガン	Ethica 33霰弹枪	
MSGLIST.TXT	150	ui			Leug P08 Artil Pistol	Leug P08アーティラリーピストル	Leug P08炮兵型手枪	
MSGLIST.TXT	151	ui			Greaser Artil SMG	Greaserアーティラリーサブマシンガン	Greaser炮兵型冲锋枪	
MSGLIST.TXT	152	ui			SMP34 Artil SMG	SMP34アーティラリーサブマシンガン	SMP34炮兵型冲锋枪	
MSGLIST.TXT	153	ui			Bergstein MP28 SMG	Bergstein MP28サブマシンガン	Bergstein MP28冲锋枪	
MSGLIST.TXT	154	ui			MG06 MG	MG06マシンガン	MG06机枪	
MSGLIST.TXT	155	ui			Granatewurf	グレネードランチャー	榴弹发射器	
MSGLIST.TXT	156	ui			Panzerfaust	パンツァーファウスト	铁拳反坦克火箭筒	
MSGLIST.TXT	157	ui			Head	アタマ角	阿塔玛角	
MSGLIST.TXT	158	ui			M1918 GAR	M1918 GAR	M1918 GAR	
MSGLIST.TXT	159	ui			Gun	銃	枪械	
MSGLIST.TXT	160	ui			Please install BloodRayne to your hard drive	'ブラッドレイン'をインストールしてください。	请安装《吸血莱恩》。	
MSGLIST.TXT	161	ui			Loading...	ロード中...	正在载入……	
MSGLIST.TXT	162	ui			You need to feed.	生き血をすすれ	痛饮鲜血	
MSGLIST.TXT	163	ui			Press @@bloodragebuttonname@@ to activate Blood Rage.	@@bloodragebuttonname@@を押してブラッドレイジ発動	按@@bloodragebuttonname@@发动血怒	
MSGLIST.TXT	164	ui			(none)	(未設定)	（未设置）	
MSGLIST.TXT	165	ui			Mouse X-Axis	マウスX軸	鼠标X轴	
MSGLIST.TXT	166	ui			Mouse Y-Axis	マウスY軸	鼠标Y轴	
MSGLIST.TXT	167	ui			Mouse B1	マウスボタン1	鼠标按钮1	
MSGLIST.TXT	168	ui			Mouse B2	マウスボタン2	鼠标按钮2	
MSGLIST.TXT	169	ui			Mouse B3	マウスボタン3	鼠标按钮3	
MSGLIST.TXT	170	ui			Axis %d	%d軸	%d轴	
MSGLIST.TXT	171	ui			Traditional 3rd Person	Traditional 3rd Person	传统第三人称	
MSGLIST.TXT	172	ui			3rd person with strafe	3rd person with strafe	第三人称平移操作	
MSGLIST.TXT	173	ui			1st person	1st person	第一人称	
MSGLIST.TXT	174	ui			Traditional 3rd person LH	Traditional 3rd person LH	传统第三人称（左手）	
MSGLIST.TXT	175	ui			3rd person with strafe LH	3rd person with strafe LH	第三人称平移操作（左手）	
MSGLIST.TXT	176	ui			1st person LH	1st person LH	第一人称（左手）	
MSGLIST.TXT	177	ui			Can't read the gamepad.  Make sure a gamepad is plugged in and try again.	ゲームパッドを認識できません。\nゲームパッドを接続してください。	无法识别游戏手柄。\n请连接游戏手柄。	
MSGLIST.TXT	178	ui			Your gamepad hasn't been properly calibrated.  Please calibrate your gamepad.	ゲームパッドが正しくキャリブレーションされていません。\nゲームパッドのキャリブレーションを行ってください。	游戏手柄未正确校准。\n请校准游戏手柄。	
MSGLIST.TXT	179	ui			Unable to load saved game.	セーブゲームがロードできません。	无法载入存档。	
MSGLIST.TXT	180	ui			%s\nLoad failed.	%s\nロードが失敗しました。	%s\n载入失败。	
MSGLIST.TXT	181	ui			%s\nSave failed.	%s\nセーブが失敗しました。	%s\n保存失败。	
MSGLIST.TXT	182	ui			There's a problem with the disc you're using.  It is damaged or dirty.	ゲームディスクに問題が発生しました。\nゲームディスクが破損しているか汚れている可能性があります。	游戏光盘发生问题。\n游戏光盘可能已损坏或沾有污渍。	
MSGLIST.TXT	183	ui			Please wait while BloodRayne game data is copied to your Xbox hard disk.  This is only necessary the first time you play BloodRayne.	Please wait while BloodRayne game data is copied to your Xbox hard disk.  This is only necessary the first time you play BloodRayne.	正在将《吸血莱恩》的游戏数据复制到Xbox硬盘，请稍候。\n只有第一次运行《吸血莱恩》时需要执行此操作。	
MSGLIST.TXT	184	ui			Feeding not only restores Rayne's health, it also eliminates an enemy, and you can rotate the victim to block bullets.	Feeding not only restores Rayne's health, it also eliminates an enemy, and you can rotate the victim to block bullets.	吸血不仅能恢复莱恩的生命值，还能解决一名敌人。\n吸血时可以转动目标，用他的身体抵挡子弹。	
MSGLIST.TXT	185	ui			Use Dilated perception when encountering large numbers of enemies. This gives you ample time to plan each attack.	Use Dilated perception when encountering large numbers of enemies. This gives you ample time to plan each attack.	面对大量敌人时，请使用延缓模式。这样你会有充足时间规划每一次攻击。	
MSGLIST.TXT	186	ui			Strafe back and forth while fighting. Enemies have difficulty aiming at a moving target.	Strafe back and forth while fighting. Enemies have difficulty aiming at a moving target.	战斗时不断左右移动。敌人很难瞄准移动中的目标。	
MSGLIST.TXT	187	ui			If Rayne is hurt and outnumbered, don稚 be afraid to retreat.	If Rayne is hurt and outnumbered, don稚 be afraid to retreat.	当莱恩受伤并且寡不敌众时，不要害怕撤退。	
MSGLIST.TXT	188	ui			Use the harpoon with care. It leaves Rayne exposed and does not work on powerful characters.	Use the harpoon with care. It leaves Rayne exposed and does not work on powerful characters.	谨慎使用鱼叉。使用时莱恩容易暴露，而且鱼叉对强大的角色无效。	
MSGLIST.TXT	189	ui			When there are no doors to open, look for cracks in the walls. 	When there are no doors to open, look for cracks in the walls. 	没有门可以打开时，检查墙壁上有没有裂缝。	
MSGLIST.TXT	190	ui			Some vehicles have heavy mounted weapons that you can take with you.	Some vehicles have heavy mounted weapons that you can take with you.	部分载具装有重型固定武器，莱恩可以将其取走使用。	
MSGLIST.TXT	191	ui			Use Aura Vision and your compass if you ever get lost.	Use Aura Vision and your compass if you ever get lost.	迷路时，请使用灵光视野和指南针。	
MSGLIST.TXT	192	ui			If Rayne runs out of guns, return to dead bodies for weapons she may have left behind.	If Rayne runs out of guns, return to dead bodies for weapons she may have left behind.	莱恩没有枪时，可以回到尸体附近，寻找之前丢下的武器。	
MSGLIST.TXT	193	ui			If Rayne is at full health and a soldier is running away, you might want to let him go. You never know when Rayne might need a light snack later.	If Rayne is at full health and a soldier is running away, you might want to let him go. You never know when Rayne might need a light snack later.	如果莱恩生命值已满，而一名士兵正在逃跑，可以考虑放他一马。\n说不定之后莱恩会需要一份小点心。	
MSGLIST.TXT	194	ui			If Rayne is in an elevated position with a good view of her enemies, she can use Extruded View to place her bullets accurately and pick off her opponents one at a time.	If Rayne is in an elevated position with a good view of her enemies, she can use Extruded View to place her bullets accurately and pick off her opponents one at a time.	当莱恩处于高处并能清楚看到敌人时，可以使用狙击视野精确瞄准，逐个消灭目标。	
MSGLIST.TXT	195	ui			Rayne has many foes. Sometimes her enemies are more interested in fighting each other than fighting Rayne. Let conflicting sides weaken each other before jumping into the fray.	Rayne has many foes. Sometimes her enemies are more interested in fighting each other than fighting Rayne. Let conflicting sides weaken each other before jumping into the fray.	莱恩有很多敌人。\n有时他们更愿意互相厮杀，而不是攻击莱恩。\n先让敌对双方彼此削弱，再加入战斗。	
MSGLIST.TXT	196	ui			Rayne not only runs fast; she also jumps high. She can quickly get out of trouble if she needs to. Remember to think about leaping up, not just running away.	Rayne not only runs fast; she also jumps high. She can quickly get out of trouble if she needs to. Remember to think about leaping up, not just running away.	莱恩不仅跑得快，也跳得很高。\n需要时，她可以迅速脱离险境。别只想着逃跑，也要考虑向高处跳。	
MSGLIST.TXT	197	ui			Deep water rapidly damages Rayne. Stay high and dry as often as possible. Don稚 run through it if you can jump over it.	Deep water rapidly damages Rayne. Stay high and dry as often as possible. Don稚 run through it if you can jump over it.	深水会迅速伤害莱恩，尽量待在高处和干燥区域。\n能跳过去时，就不要直接从水里跑过。	
MSGLIST.TXT	198	ui			When Rayne fights soldiers, the rebound kick (double-tap the Jump button) will often disarm them. Rayne can snatch his gun out of the air before it hits the ground.	When Rayne fights soldiers, the rebound kick (double-tap the Jump button) will often disarm them. Rayne can snatch his gun out of the air before it hits the ground.	莱恩与士兵战斗时，反弹踢（连续按两次跳跃键）通常能打掉他们的武器。\n枪落地前，莱恩可以在空中将其接住。	
MSGLIST.TXT	199	ui			%d%% complete.	%d%% complete.	完成度：%d%%	
MSGLIST.TXT	200	ui			Checking saved games and unlocking levels...	セレクト可能なステージをチェック中...\n	正在检查可选择的关卡……\n	
MSGLIST.TXT	201	ui			Cheat already unlocked	このチートはすでに使用可能です	此作弊功能已经可以使用	
MSGLIST.TXT	202	ui			Cheat unlocked!	チートが使用可能になりました	作弊功能已解锁	
MSGLIST.TXT	203	ui			Try again later	やり直してください	请重试	
MSGLIST.TXT	204	ui			Game unlocked!	ゲームが選択可能になりました	游戏已解锁	
MSGLIST.TXT	205	ui			Have a nice day!	Have a nice day!	祝你今天愉快！	
MSGLIST.TXT	206	ui			Secret Louisiana level unlocked	ルイジアナのシークレットステージがプレイ可能になりました	路易斯安那秘密关卡已解锁	
MSGLIST.TXT	207	ui			Level select enabled	ステージセレクトが有効になりました	关卡选择已启用	
MSGLIST.TXT	208	ui			Cheat Invalid	チートコードが間違っています	作弊码错误	
MSGLIST.TXT	209	ui			Start	スタート	开始	
MSGLIST.TXT	210	ui			New	ニューゲーム	新游戏	
MSGLIST.TXT	211	ui			Load	ロード	载入	
MSGLIST.TXT	212	ui			Options	オプション	选项	
MSGLIST.TXT	213	ui			Quit	終了	退出	
MSGLIST.TXT	214	ui			New Game	ニューゲーム	新游戏	
MSGLIST.TXT	215	ui			Argentina 1 - Nazi Sub Bay	アルゼンチン 1 - ナチス潜水艦基地	阿根廷1——纳粹U型潜艇基地	
MSGLIST.TXT	216	ui			Prelude	序章	序章	
MSGLIST.TXT	217	ui			Training	トレーニング	训练	
MSGLIST.TXT	218	ui			Act 1 - Louisiana	第1章 ルイジアナ	第一章：路易斯安那	
MSGLIST.TXT	219	ui			Act 2 - Argentina	第2章 アルゼンチン	第二章：阿根廷	
MSGLIST.TXT	220	ui			Act 3 - Germany	第3章 ドイツ	第三章：德国	
MSGLIST.TXT	221	ui			Choose difficulty level	難易度を選択してください	请选择难度	
MSGLIST.TXT	222	ui			Easy	イージー	简单	
MSGLIST.TXT	223	ui			Normal	ノーマル	普通	
MSGLIST.TXT	224	ui			Hard	ハード	困难	
MSGLIST.TXT	225	ui			Control scheme	Control scheme	操作方案	
MSGLIST.TXT	226	ui			Next, select a 1st- or 3rd-person control scheme.	Next, select a 1st- or 3rd-person control scheme.	接下来，请选择第一人称或第三人称操作方案。	
MSGLIST.TXT	227	ui			'1st person' control provides the most control.  It requires the use of both the left and right analog sticks.	'1st person' control provides the most control.  It requires the use of both the left and right analog sticks.	“第一人称”操作控制更加精确，但需要同时使用左右两个模拟摇杆。	
MSGLIST.TXT	228	ui			'3rd person' control is easier for many players.  It uses a single stick to turn and run forward/backward.	'3rd person' control is easier for many players.  It uses a single stick to turn and run forward/backward.	“第三人称”操作对大多数玩家更加简单，只需使用一个摇杆转向及前后移动。	
MSGLIST.TXT	229	ui			Choose control scheme	Choose control scheme	选择操作方案	
MSGLIST.TXT	230	ui			Control style	Control style	操作风格	
MSGLIST.TXT	231	ui			Look up/down style	視線の上下移動	视线上下移动	
MSGLIST.TXT	232	ui			Aviation	反転	反转	
MSGLIST.TXT	233	ui			Start Game	ゲーム開始	开始游戏	
MSGLIST.TXT	234	ui			Load Game - Select Memory Card	Load Game - Select Memory Card	载入游戏——选择记忆卡	
MSGLIST.TXT	235	ui			Save Game - Select Memory Card	Save Game - Select Memory Card	保存游戏——选择记忆卡	
MSGLIST.TXT	236	ui			Load Game - Select memory card (for PS2).	Load Game - Select memory card (for PS2).	载入游戏——选择记忆卡（PS2）	
MSGLIST.TXT	237	ui			Save Game - Select memory card (for PS2).	Save Game - Select memory card (for PS2).	保存游戏——选择记忆卡（PS2）	
MSGLIST.TXT	238	ui			Load Game - Select Storage Device	Load Game - Select Storage Device	载入游戏——选择存储设备	
MSGLIST.TXT	239	ui			Save Game - Select Storage Device	Save Game - Select Storage Device	保存游戏——选择存储设备	
MSGLIST.TXT	240	ui			(Unformatted)	(Unformatted)	（未格式化）	
MSGLIST.TXT	241	ui			 free	 空き	 空闲	
MSGLIST.TXT	242	ui			Please insert a Memory card (for PS2)\ninto Memory Card slot 1	Please insert a Memory card (for PS2)\ninto Memory Card slot 1	请将记忆卡（PS2）插入\n记忆卡插槽1	
MSGLIST.TXT	243	ui			Please insert a memory unit	Please insert a memory unit	请插入记忆单元	
MSGLIST.TXT	244	ui			Load Game - Select Save Game	ロードゲーム - セーブゲームの選択	载入游戏——选择存档	
MSGLIST.TXT	245	ui			Save Game - Select Save Game	セーブゲーム - セーブゲームの選択	保存游戏——选择存档	
MSGLIST.TXT	246	ui			Checking memory unit...	Checking memory unit...	正在检查记忆单元……	
MSGLIST.TXT	247	ui			Checking memory card (for PS2)...	Checking memory card (for PS2)...	正在检查记忆卡（PS2）……	
MSGLIST.TXT	248	ui			Checking memory card...	Checking memory card.	正在检查记忆卡……	
MSGLIST.TXT	249	ui			No save games found	セーブゲームがありません。	没有存档。	
MSGLIST.TXT	250	ui			(New save game)	(新規セーブ)	（新建存档）	
MSGLIST.TXT	251	ui			Game saved.	ゲームをセーブしました。	游戏已保存。	
MSGLIST.TXT	252	ui			OK	OK	确定	
MSGLIST.TXT	253	ui			Resume game	ゲーム再開	继续游戏	
MSGLIST.TXT	254	ui			Back to pause menu	ポーズメニューに戻る	返回暂停菜单	
MSGLIST.TXT	255	ui			The memory card (for PS2) is unformatted.	The memory card (for PS2) is unformatted.	记忆卡（PS2）尚未格式化。	
MSGLIST.TXT	256	ui			Select a different memory card (for PS2).\n\n	Select a different memory card(PS2).\n\n	请选择另一张记忆卡（PS2）。\n\n	
MSGLIST.TXT	257	ui			Format memory card (for PS2) \nin MEMORY CARD slot %d.	Format memory card (for PS2) \nin MEMORY CARD slot %d.	格式化记忆卡（PS2）\n记忆卡插槽：%d	
MSGLIST.TXT	258	ui			Memory unit not formatted	Memory unit not formatted	记忆单元尚未格式化	
MSGLIST.TXT	259	ui			Quit game and go to Xbox Dashboard	Quit game and go to Xbox Dashboard	退出游戏并前往Xbox控制面板	
MSGLIST.TXT	260	ui			Select a different memory unit	Select a different memory unit	选择其他记忆单元	
MSGLIST.TXT	261	ui			Memory card not formatted	Memory card not formatted	记忆卡尚未格式化	
MSGLIST.TXT	262	ui			Format memory card	Format memory card	格式化记忆卡	
MSGLIST.TXT	263	ui			Select a different memory card	Select a different memory card	选择其他记忆卡	
MSGLIST.TXT	264	ui			Save Game?	セーブしますか？	要保存游戏吗？	
MSGLIST.TXT	265	ui			Quick save	クイックセーブ	快速保存	
MSGLIST.TXT	266	ui			Save game	セーブ	保存	
MSGLIST.TXT	267	ui			Don't save game	ゲームをセーブしない	不保存游戏	
MSGLIST.TXT	268	ui			Controller Disconnected!	コントローラが抜かれました。	控制器已断开连接。	
MSGLIST.TXT	269	ui			\nPlease reconnect the controller\nand press START to continue.	\nコントローラを接続しなおして\nSTARTボタンを押してください。	\n请重新连接控制器，\n然后按START键。	
MSGLIST.TXT	270	ui			\nPlease insert a Controller\nand press START to continue.	\nコントローラを接続して\nSTARTボタンを押してください。	\n请连接控制器，\n然后按START键。	
MSGLIST.TXT	271	ui			Continue	続ける	继续	
MSGLIST.TXT	272	ui			Control options	コントローラ オプション	控制器选项	
MSGLIST.TXT	273	ui			\nPlease insert a controller\nand press START to continue.	\nコントローラを接続して\nSTARTボタンを押してください。	\n请连接控制器，\n然后按START键。	
MSGLIST.TXT	274	ui			Pause	ポーズ	暂停	
MSGLIST.TXT	275	ui			Skip scene	シーンをスキップ	跳过场景	
MSGLIST.TXT	276	ui			Resume	ゲーム再開	继续游戏	
MSGLIST.TXT	277	ui			Map of Mortton	モートンの地図	莫顿地图	
MSGLIST.TXT	278	ui			Target List	暗殺リスト	暗杀名单	
MSGLIST.TXT	279	ui			Restart level	ステージをやり直す	重新开始关卡	
MSGLIST.TXT	280	ui			Save	セーブ	保存	
MSGLIST.TXT	281	ui			Cheats	チート	作弊	
MSGLIST.TXT	282	ui			Quit game and load another game?	進行中のゲームを終了し\n別のゲームをロードしますか？	是否结束当前游戏，\n并载入其他游戏？	
MSGLIST.TXT	283	ui			Yes	はい	是	
MSGLIST.TXT	284	ui			No	いいえ	否	
MSGLIST.TXT	285	ui			Overwrite save game?	上書きしますか？	要覆盖吗？	
MSGLIST.TXT	286	ui			Quit game?	ゲームを終了しますか？	要退出游戏吗？	
MSGLIST.TXT	287	ui			Restart level?	ステージを最初からやり直しますか？	要从头重新开始本关吗？	
MSGLIST.TXT	288	ui			Game Over	ゲームオーバー	游戏结束	
MSGLIST.TXT	289	ui			Control Options	コントローラ オプション	控制器选项	
MSGLIST.TXT	290	ui			Effects Volume	効果音 ボリューム	音效音量	
MSGLIST.TXT	291	ui			Music Volume	音楽 ボリューム	音乐音量	
MSGLIST.TXT	292	ui			Sound Options	サウンド オプション	声音选项	
MSGLIST.TXT	293	ui			Brightness	画面の明るさ	画面亮度	
MSGLIST.TXT	294	ui			Enter Cheat	コードを入力	输入代码	
MSGLIST.TXT	295	ui			Help	ヘルプ	帮助	
MSGLIST.TXT	296	ui			Controller	コントローラ	控制器	
MSGLIST.TXT	297	ui			Attacking	攻撃	攻击	
MSGLIST.TXT	298	ui			Feeding	吸血	吸血	
MSGLIST.TXT	299	ui			HUD	HUD	HUD	
MSGLIST.TXT	300	ui			Aura Sense	オーラセンス	灵光感知	
MSGLIST.TXT	301	ui			Dilated Perception	ディレイトモード	延缓模式	
MSGLIST.TXT	302	ui			Extruded View	スナイパービュー	狙击视野	
MSGLIST.TXT	303	ui			Objectives	任務	任务	
MSGLIST.TXT	304	ui			Controls	操作	操作	
MSGLIST.TXT	305	ui			Keyboard/mouse	キーボード/マウス	键盘／鼠标	
MSGLIST.TXT	306	ui			Gamepad	ゲームパッド	游戏手柄	
MSGLIST.TXT	307	ui			Customize keys	キーの設定	按键设置	
MSGLIST.TXT	308	ui			Mouse X sensitivity	マウスX方向の感度	鼠标X轴灵敏度	
MSGLIST.TXT	309	ui			Mouse Y sensitivity	マウスY方向の感度	鼠标Y轴灵敏度	
MSGLIST.TXT	310	ui			Rumble Feature	振動機能	振动功能	
MSGLIST.TXT	311	ui			Off	オフ	关	
MSGLIST.TXT	312	ui			On	オン	开	
MSGLIST.TXT	313	ui			Vibration	振動	振动	
MSGLIST.TXT	314	ui			Customize gamepad controls	ゲームパッドのボタン設定	游戏手柄按钮设置	
MSGLIST.TXT	315	ui			Calibrate gamepad	ゲームパッドのキャリブレーション	游戏手柄校准	
MSGLIST.TXT	316	ui			Look up/down speed	視線の上下移動速度	视线上下移动速度	
MSGLIST.TXT	317	ui			Turn left/right speed	視線の左右移動速度	视线左右移动速度	
MSGLIST.TXT	318	ui			Always Run	常に走る	始终奔跑	
MSGLIST.TXT	319	ui			Look up/down autocenter	視線を自動で中央に戻す	自动将视线回正	
MSGLIST.TXT	320	ui			Restore default controls	初期設定に戻す	恢复默认设置	
MSGLIST.TXT	321	ui			No sound devices.	サウンドデバイスがみつかりません。	未找到声音设备。	
MSGLIST.TXT	322	ui			Mute	消音	静音	
MSGLIST.TXT	323	ui			Select Device	デバイスの選択	选择设备	
MSGLIST.TXT	324	ui			Quality (Bits)	音質 (ビット数)	音质（位数）	
MSGLIST.TXT	325	ui			8-bit	8ビット	8位	
MSGLIST.TXT	326	ui			16-bit	16ビット	16位	
MSGLIST.TXT	327	ui			Quality (Hz)	音質 (周波数)	音质（采样率）	
MSGLIST.TXT	328	ui			22 Khz	22 Khz	22 kHz	
MSGLIST.TXT	329	ui			44 Khz	44 Khz	44 kHz	
MSGLIST.TXT	330	ui			Acceleration	アクセラレーション	硬件加速	
MSGLIST.TXT	331	ui			2D	2D	2D	
MSGLIST.TXT	332	ui			3D	3D	3D	
MSGLIST.TXT	333	ui			Display Options	ディスプレイ オプション	显示选项	
MSGLIST.TXT	334	ui			Customize Keys	キーの設定	按键设置	
MSGLIST.TXT	335	ui			Customize Gamepad	ゲームパッドのボタン設定	游戏手柄按钮设置	
MSGLIST.TXT	336	ui			Move forward/back	前進/後退	前进／后退	
MSGLIST.TXT	337	ui			Strafe left/right	左移動/右移動	向左／向右移动	
MSGLIST.TXT	338	ui			Turn left/right	左転進/右転進	向左／向右转	
MSGLIST.TXT	339	ui			Look up/down	視線の上下	视线上下移动	
MSGLIST.TXT	340	ui			Customize Gamepad Button	ゲームパッドのボタン設定	游戏手柄按钮设置	
MSGLIST.TXT	341	ui			Customize Gamepad Axis	ゲームパッドの軸を設定	设置游戏手柄轴	
MSGLIST.TXT	342	ui			Gamepad calibration: Step 1	ゲームパッドのキャリブレーション: ステップ 1	游戏手柄校准：步骤1	
MSGLIST.TXT	343	ui			Move all gamepad axes in all directions, then press ENTER.	ゲームパッドの方向キーまたはスティックを全ての方向に入力して\nENTERキーを押してください。	将游戏手柄的方向键或摇杆推向所有方向，\n然后按ENTER键。	
MSGLIST.TXT	344	ui			Gamepad calibration: Step 2	ゲームパッドのキャリブレーション: ステップ 2	游戏手柄校准：步骤2	
MSGLIST.TXT	345	ui			Center gamepad on all axes, then press ENTER	ゲームパッドの方向キーまたはスティックを中心位置に合わせて\nENTERキーを押してください。	将游戏手柄的方向键或摇杆恢复到中央位置，\n然后按ENTER键。	
MSGLIST.TXT	346	ui			Select sound device	サウンドデバイスの選択	选择声音设备	
MSGLIST.TXT	347	ui			Warning	警告	警告	
MSGLIST.TXT	348	ui			Save Game	セーブゲーム	保存游戏	
MSGLIST.TXT	349	ui			Your game will be saved at the start of the current level.  Continue with save?	現在進行中のステージの始まりから\nゲームを開始することができます\nセーブしますか?	可以从当前关卡的起点\n重新开始游戏。\n要保存吗？	
MSGLIST.TXT	350	ui			Don't save	セーブしない	不保存	
MSGLIST.TXT	351	ui			Message	メッセージ	消息	
MSGLIST.TXT	352	ui			Try again	やり直す	重试	
MSGLIST.TXT	353	ui			Back	戻る	返回	
MSGLIST.TXT	354	ui			God mode	ゴッドモード	无敌模式	
MSGLIST.TXT	355	ui			Time factor	タイムファクター	时间倍率	
MSGLIST.TXT	356	ui			Enemies	敵の移動	敌人移动	
MSGLIST.TXT	357	ui			Thawed	自由	自由	
MSGLIST.TXT	358	ui			Frozen	拘束	定身	
MSGLIST.TXT	359	ui			Restore health	体力回復	恢复生命值	
MSGLIST.TXT	360	ui			Fill bloodlust	ブラッドラスト回復	恢复杀戮欲望	
MSGLIST.TXT	361	ui			Show weapons on body	携行する武器を表示	显示携带武器	
MSGLIST.TXT	362	ui			Juggy mode	ジャギーモード	Juggy模式	
MSGLIST.TXT	363	ui			Gratuitous dismemberment	リッパーモード	肢解模式	
MSGLIST.TXT	364	ui			Enter Cheat Code	チートコードを入力してください	请输入作弊码	
MSGLIST.TXT	365	ui			Your Xbox has %s free.  You need at least 9 blocks free to save games.	Your Xbox has %s free.  You need at least 9 blocks free to save games.	您的Xbox有%s可用空间。保存游戏至少需要9个区块。	
MSGLIST.TXT	366	ui			Launch Xbox Dashboard to free blocks	Launch Xbox Dashboard to free blocks	启动Xbox控制面板以释放区块	
MSGLIST.TXT	367	ui			You have reached the maximum number of saved games.	You have reached the maximum number of saved games.	存档数量已达到上限。	
MSGLIST.TXT	368	ui			Unable to save to the hard disk.	Unable to save to the hard disk.	无法保存到硬盘。	
MSGLIST.TXT	369	ui			Start game without saving	Start game without saving	不保存并开始游戏	
MSGLIST.TXT	370	ui			Are you sure?	よろしいですか?	确定吗？	
MSGLIST.TXT	371	ui			Launch Xbox Dashboard without saving	Launch Xbox Dashboard without saving	不保存并启动Xbox控制面板	
MSGLIST.TXT	372	ui			Warning!	Warning!	警告！	
MSGLIST.TXT	373	ui			You will not be able to save your game	You will not be able to save your game	您将无法保存游戏	
MSGLIST.TXT	374	ui			Retry	リトライ	重试	
MSGLIST.TXT	375	ui			Continue without loading	Continue without loading	不载入并继续	
MSGLIST.TXT	376	ui			Continue without saving	Continue without saving	不保存并继续	
MSGLIST.TXT	377	ui			Format	Format	格式化	
MSGLIST.TXT	378	ui			Delete	削除	删除	
MSGLIST.TXT	379	ui			Warning!\nSome Actions have been left unmapped.	警告!\nキーかボタンを割り当てられていないアクションが残っています。	警告！\n仍有操作未分配按键或按钮。	
MSGLIST.TXT	380	ui			%s\nFormat failed.	%s\nFormat failed.	%s\n格式化失败。	
MSGLIST.TXT	381	ui			Push a new key for 	の操作を割り当てるキーを押してください。	请按下要分配给该操作的按键。	
MSGLIST.TXT	382	ui			Push gamepad button for 	の操作を割り当てる\nゲームパッドのボタンを押してください。	请按下要分配给该操作的\n游戏手柄按钮。	
MSGLIST.TXT	383	ui			Push gamepad axis for 	の操作を割り当てる\nゲームパッドのスティックを倒してください。	请推动要分配给该操作的\n游戏手柄摇杆。	
MSGLIST.TXT	384	ui			Move forward	前進	前进	
MSGLIST.TXT	385	ui			Strafe right	右移動	向右移动	
MSGLIST.TXT	386	ui			Look up	視線の上移動	视线上移	
MSGLIST.TXT	387	ui			Turn right	右転進	向右转	
MSGLIST.TXT	388	ui			All nests destroyed	全てのバイオマスを駆除した	已清除所有生物组织块	
MSGLIST.TXT	389	ui			1 nest remaining	残存するバイオマスは1	剩余生物组织块：1	
MSGLIST.TXT	390	ui			%d nests remaining	残存するバイオマスは%d	剩余生物组织块：%d	
MSGLIST.TXT	391	ui			Ghetto.	少数民族居住区	贫民区	
MSGLIST.TXT	392	ui			Town Hall.	タウンホール	市政厅	
MSGLIST.TXT	393	ui			The Hill.	丘	山丘	
MSGLIST.TXT	394	ui			The Beauregard House.	ボールガードハウス	博勒加德宅邸	
MSGLIST.TXT	395	ui			Colonial Power.	発電所	发电厂	
MSGLIST.TXT	396	ui			Target eliminated	ターゲット抹殺	消灭目标	
