file	line	kind	key	speaker	english	chinese	note
LA_GRAVEYARD.TXT	103	voice	a1s4_mynce38.wav	Mynce	Mynce: Ha! Ha!  There is no code!  You should see yourself, hopping around like a chicken on a hot plate.  And only to have us naked in a graveyard.	明斯：哈哈！根本没有这种秘籍！\n你真该看看自己刚才的样子，活像只在热铁板上乱蹦的鸡。\n就为了让我们俩在墓地里脱光？	
LA_GRAVEYARD.TXT	104	voice	a1s4_mynce39.wav	Mynce	Mynce: Maybe you chose the wrong profession.	明斯：也许你入错行了。	
LA_GRAVEYARD.TXT	105	voice	a1s4_mynce40.wav	Mynce	Mynce: I can't believe I kept a straight face that whole time!	明斯：真不敢相信，我刚才居然一直忍住没笑！	
LA_GRAVEYARD.TXT	107	hud	ost_naked		Press left, left, right, up, down, left, down, up, up to make BloodRayne and Mynce naked.	依次按左、左、右、上、下、左、下、上、上，可让莱恩和明斯脱光衣服。	
LA_GRAVEYARD.TXT	109	voice	a1s11_mynce1.wav	Mynce	Mynce: Ahuh...ahhhhhhhhh!  Arrgh!	明斯：呃……啊——！呃啊！	
LA_GRAVEYARD.TXT	110	voice	a1s11_rayne1.wav	$	Rayne: Mynce!	莱恩：明斯！	
LA_GRAVEYARD.TXT	111	voice	a1s4_Gravedigger18.wav	Gravedigger	Gravedigger: Merde.	掘墓人：妈的。	
LA_GRAVEYARD.TXT	112	voice	a1s4_Gravedigger19.wav	Gravedigger	Gravedigger: Yaaaaiiiii!	掘墓人：呀——！	
LA_GRAVEYARD.TXT	113	voice	a1s7_BigMan9.wav	BigMan	BigMan: Gasp!	壮汉：呃！	
LA_GRAVEYARD.TXT	114	voice	a1s11_MaleSurvivor8.wav	MaleSurvivor	MaleSurvivor: Run for you life!	男性幸存者：快逃命啊！	
LA_GRAVEYARD.TXT	115	voice	a1s11_Boyfriend8.wav	Boyfriend	Boyfriend: Yiii!	男友：呀！	
LA_GRAVEYARD.TXT	116	voice	a1s11_Kristin8.wav	Kristin	Kristin: Ahhhhhaaah!	克里斯汀：啊啊啊啊！	
LA_GRAVEYARD.TXT	117	voice	a1s11_Deputy15.wav	Deputy	Deputy: Whoa!	副警长：哇！	
LA_GRAVEYARD.TXT	118	voice	a1s11_Teengirl7.wav	Teengirl	Teengirl: Aaaaaaahhhh!	少女：啊啊啊啊！	
LA_GRAVEYARD.TXT	119	voice	a1s7_Kazi12.wav	Kazi	Kazi: Great Loa!	卡兹：伟大的洛阿神啊！	
LA_GRAVEYARD.TXT	120	voice	a1s11_Daddy6.wav	Daddy	Daddy: You'll pay dear for hurtin' ma family!	父亲：敢伤害我的家人，我饶不了你！	
LA_GRAVEYARD.TXT	121	voice	a1s11_Teengirl8.wav	Teengirl	Teengirl: I want my Mama!	少女：我要妈妈！	
LA_GRAVEYARD.TXT	122	voice	a1s11_Kazi13.wav	Kazi	Kazi: Oh Saint Peter, here we come.	卡兹：圣彼得啊，我们这就来了。	
LA_GRAVEYARD.TXT	123	voice	a1s7_BigMan10.wav	BigMan	BigMan: Wahuh!	壮汉：哇啊！	
LA_GRAVEYARD.TXT	124	voice	a1s11_Boyfriend9.wav	Boyfriend	Boyfriend: Dey're everywhere!	男友：到处都是它们！	
LA_GRAVEYARD.TXT	125	voice	a1s11_Kristin9.wav	Kristin	Kristin: Ahhhhhaaah!	克里斯汀：啊啊啊啊！	
LA_GRAVEYARD.TXT	126	voice	a1s6_Deputy1.wav	Deputy	Deputy: Hiya! To hell with ya, ya ugly sons a bitches!	副警长：呀！下地狱吧，你们这群丑八怪！	
LA_GRAVEYARD.TXT	127	voice	a1s7_BigMan11.wav	BigMan	BigMan: Ahhhh!	壮汉：啊啊！	
LA_GRAVEYARD.TXT	128	voice	a1s11_rayne2.wav	$	Rayne: No one left.	莱恩：一个都没剩下。	
LA_GRAVEYARD.TXT	129	voice	a1s11_rayne3.wav	$	Rayne: Mynce...	莱恩：明斯……	
LA_GRAVEYARD.TXT	130	voice	a1s11_rayne4.wav	$	Rayne: Dammit.	莱恩：该死。	
LA_GRAVEYARD.TXT	131	voice	a1s11_rayne5.wav	$	Rayne: Time to put an end to this.  I'll find those bastards and rip their legs off one by one.	莱恩：是时候结束这一切了。我要找到那群杂种，把它们的腿一条一条扯下来。	
LA_GRAVEYARD.TXT	132	voice	a1s11_rayne6.wav	$	Rayne: You hear me you rotten stinking crab legged chicken-shit dirtballs!?  Run!  Because here I come!	莱恩：听见没有，你们这群又臭又烂、长着螃蟹腿的胆小鬼！？快逃吧！我来了！	
LA_GRAVEYARD.TXT	133	voice	a1s11_rayne7.wav	$	Rayne: I will finish this, Mynce.	莱恩：我会了结这一切的，明斯。	
LA_HILL.TXT	0	hud	MissionDescription		The Hill	山丘	
LA_HILL.TXT	2	hud	ost_nestFive		Find and destroy the nest.	找到并摧毁巢穴	
LA_HILL.TXT	3	hud	ost_complete		Proceed to the next area.	前往下一区域	
LA_HILL.TXT	4	hud	ost_survivor		Find any survivors.	寻找幸存者	
LA_HILL.TXT	6	voice	a1s0_Rayne3.wav	$	Rayne: Nine left.	莱恩：还剩九个。	
LA_HILL.TXT	7	voice	a1s0_Rayne4.wav	$	Rayne: Eight more.	莱恩：还有八个。	
LA_HILL.TXT	8	voice	a1s0_Rayne5.wav	$	Rayne: Seven left.	莱恩：还剩七个。	
LA_HILL.TXT	9	voice	a1s0_Rayne6.wav	$	Rayne: Six left.	莱恩：还剩六个。	
LA_HILL.TXT	10	voice	a1s0_Rayne7.wav	$	Rayne: Five more.	莱恩：还有五个。	
LA_HILL.TXT	11	voice	a1s0_Rayne8.wav	$	Rayne: Four remain.	莱恩：还剩四个。	
LA_HILL.TXT	12	voice	a1s0_Rayne9.wav	$	Rayne: Three left.	莱恩：还剩三个。	
LA_HILL.TXT	13	voice	a1s0_Rayne10.wav	$	Rayne: Only two more.	莱恩：只剩两个。	
LA_HILL.TXT	14	voice	a1s0_Rayne11.wav	$	Rayne: One left.	莱恩：最后一个。	
LA_HILL.TXT	16	voice	a1s0_Rayne12a.wav	$	Rayne: Blocked.	莱恩：堵住了。	
LA_HILL.TXT	17	voice	a1s0_Rayne13b.wav	$	Rayne: Won't budge.	莱恩：纹丝不动。	
LA_HILL.TXT	18	voice	a1s0_Rayne14b.wav	$	Rayne: It won't open from this side.	莱恩：这边打不开。	
LA_HILL.TXT	19	voice	a1s0_Rayne15.wav	$	Rayne: Nothing that way.	莱恩：那边没路。	
LA_HILL.TXT	20	voice	a1s0_Rayne16a.wav	$	Rayne: Wrong way.	莱恩：走错了。	
LA_HILL.TXT	21	voice	a1s0_Rayne17c.wav	$	Rayne: Nope, not done here.	莱恩：不行，这里还没处理完。	
LA_HILL.TXT	22	voice	a1s0_Rayne18a.wav	$	Rayne: I'm done there.	莱恩：那边已经搞定了。	
LA_HILL.TXT	24	hud	ost_start		Find and destroy the nest.	找到并摧毁巢穴	
LA_HILL.TXT	25	hud	ost_finish		Objective Complete.	目标完成	
LA_HILL.TXT	26	hud	Intro_VO1		Mortton, Louisiana, 1933. Mission briefing: A mysterious plague has devastated the quiet rural village of Mortton.	1933年，路易斯安那州莫顿。任务简报：一场神秘瘟疫摧毁了宁静的乡村小镇莫顿。	
LA_HILL.TXT	27	hud	Intro_VO2		This disease is 100% lethal, causing the brains of the infected to liquify, and seep through facial orifices in a thick, viscous fluid.  Prior to death, some cases mutate into mindless, disfigured monsters.  There is no known cure...	这种疾病的致死率为100%，会使感染者的大脑液化，\n变成浓稠的黏液，从面部孔窍中渗出，\n有些患者在死亡前还会变成失去理智、面目全非的怪物。\n目前没有已知疗法……	
LA_HILL.TXT	28	hud	Intro_VO3		Even more disturbing are the plague's carriers: large insectoid creatures originating from the bayous surrounding Mortton.	更令人不安的是瘟疫的传播者：来自莫顿周边沼泽的大型昆虫状生物。	
LA_HILL.TXT	29	hud	Intro_VO4		BloodRayne, you must find and destroy the nests of the plague carriers before they can reproduce and spread the infestation to neighboring towns.	莱恩，\n你必须在这些瘟疫传播者繁殖并将灾害扩散至邻近城镇前，找到并摧毁它们的巢穴。	
LA_HILL.TXT	30	hud	Intro_VO5		The nests are usually hidden, though because of their large size, they're hard to miss.  Find them and destroy them.	巢穴通常藏得很隐蔽，不过体积庞大，很难错过。\n找到并摧毁它们。	
LA_OLDTOWN.TXT	0	hud	MissionDescription		Old Town	旧城区	
LA_OLDTOWN.TXT	2	hud	ost_chase		Follow the Maraisreq to find the source.	跟随马雷斯克找到源头	
LA_OLDTOWN.TXT	4	voice	a1s0_Rayne12a.wav	$	Rayne: Blocked.	莱恩：堵住了。	
LA_OLDTOWN.TXT	5	voice	a1s0_Rayne13b.wav	$	Rayne: Won't budge.	莱恩：纹丝不动。	
LA_OLDTOWN.TXT	6	voice	a1s0_Rayne14b.wav	$	Rayne: It won't open from this side.	莱恩：这边打不开。	
LA_OLDTOWN.TXT	7	voice	a1s0_Rayne15.wav	$	Rayne: Nothing that way.	莱恩：那边没路。	
LA_OLDTOWN.TXT	8	voice	a1s0_Rayne16a.wav	$	Rayne: Wrong way.	莱恩：走错了。	
LA_OLDTOWN.TXT	9	voice	a1s0_Rayne17c.wav	$	Rayne: Nope, not done here.	莱恩：不行，这里还没处理完。	
LA_OLDTOWN.TXT	10	voice	a1s0_Rayne18a.wav	$	Rayne: I'm done there.	莱恩：那边已经搞定了。	
LA_OLDTOWN.TXT	12	voice	a1s13_rayne1.wav	$	Rayne: End of the line.	莱恩：没路了。	
LA_OLDTOWN.TXT	13	voice	a1s13_rayne2.wav	$	Rayne: Hmm...what if?	莱恩：嗯……要是这样呢？	
LA_OLDTOWN.TXT	14	voice	a1s13_rayne3.wav	$	Rayne: Mother of God!  What is that!?	莱恩：我的天！那是什么东西！？	
LA_OLDTOWN.TXT	15	voice	a1s13_rayne4.wav	$	Rayne: It's enormous.	莱恩：也太大了。	
LA_OLDTOWN.TXT	16	voice	a1s13_rayne5.wav	$	Rayne: Only one way to find out.	莱恩：试试就知道了。	
LA_OLDTOWN.TXT	18	voice	a1s12_rayne1.wav	$	Rayne: Look who's scampering along.	莱恩：瞧瞧是谁在前面乱窜。	
LA_OLDTOWN.TXT	19	voice	a1s12_rayne2.wav	$	Rayne: Go ahead.  Lead me to your nest.	莱恩：继续跑，带我去你的巢穴。	
LA_OLDTOWN.TXT	20	voice	a1s12_rayne3.wav	$	Rayne: Get out of my way!	莱恩：别挡路！	
LA_OLDTOWN.TXT	21	voice	a1s12_rayne4.wav	$	Rayne: Urgh!  I lost him!	莱恩：呃！跟丢了！	
LA_OLDTOWN.TXT	22	voice	a1s12_rayne5.wav	$	Rayne: It's over.	莱恩：结束了。	
LA_OLDTOWN.TXT	23	voice	a1s12_rayne6.wav	$	Rayne: That was smart, Rayne.  You killed it.  Where to now?	莱恩：干得漂亮，莱恩。你把它杀了，现在往哪走？	
LA_OLDTOWN.TXT	24	voice	a1s12_rayne7.wav	$	Rayne: It's all over.	莱恩：全都结束了。	
LA_POWER.TXT	0	hud	MissionDescription		Colonial Power	殖民之力	
LA_POWER.TXT	2	hud	ost_nestFour		Find and destroy the nest.	找到并摧毁巢穴	
LA_POWER.TXT	3	hud	ost_complete		Proceed to the next area.	前往下一区域	
LA_POWER.TXT	4	hud	ost_survivor		Find any survivors.	寻找幸存者	
LA_POWER.TXT	5	hud	ost_PowerUp		Gained Level 4 Normal Attack.	普通攻击提升至4级	
LA_POWER.TXT	6	hud	ost_blank				
LA_POWER.TXT	8	voice	a1s0_Rayne3.wav	$	Rayne: Nine left.	莱恩：还剩九个。	
LA_POWER.TXT	9	voice	a1s0_Rayne4.wav	$	Rayne: Eight more.	莱恩：还有八个。	
LA_POWER.TXT	10	voice	a1s0_Rayne5.wav	$	Rayne: Seven left.	莱恩：还剩七个。	
LA_POWER.TXT	11	voice	a1s0_Rayne6.wav	$	Rayne: Six left.	莱恩：还剩六个。	
LA_POWER.TXT	12	voice	a1s0_Rayne7.wav	$	Rayne: Five more.	莱恩：还有五个。	
LA_POWER.TXT	13	voice	a1s0_Rayne8.wav	$	Rayne: Four remain.	莱恩：还剩四个。	
LA_POWER.TXT	14	voice	a1s0_Rayne9.wav	$	Rayne: Three left.	莱恩：还剩三个。	
LA_POWER.TXT	15	voice	a1s0_Rayne10.wav	$	Rayne: Only two more.	莱恩：只剩两个。	
LA_POWER.TXT	16	voice	a1s0_Rayne11.wav	$	Rayne: One left.	莱恩：最后一个。	
LA_POWER.TXT	18	voice	a1s0_Rayne12a.wav	$	Rayne: Blocked.	莱恩：堵住了。	
LA_POWER.TXT	19	voice	a1s0_Rayne13b.wav	$	Rayne: Won't budge.	莱恩：纹丝不动。	
LA_POWER.TXT	20	voice	a1s0_Rayne14b.wav	$	Rayne: It won't open from this side.	莱恩：这边打不开。	
LA_POWER.TXT	21	voice	a1s0_Rayne15.wav	$	Rayne: Nothing that way.	莱恩：那边没路。	
LA_POWER.TXT	22	voice	a1s0_Rayne16a.wav	$	Rayne: Wrong way.	莱恩：走错了。	
LA_POWER.TXT	23	voice	a1s0_Rayne17c.wav	$	Rayne: Nope, not done here.	莱恩：不行，这里还没处理完。	
LA_POWER.TXT	24	voice	a1s0_Rayne18a.wav	$	Rayne: I'm done there.	莱恩：那边已经搞定了。	
LA_POWER.TXT	26	hud	ost_start		Find and destroy the nest.	找到并摧毁巢穴	
LA_POWER.TXT	27	hud	ost_finish		Objective Complete.	目标完成	
LA_POWER.TXT	28	voice	a4s0-rayne1.wav	$	Rayne: That's as good as it gets.  Looks like I'll have to get my feet wet.	莱恩：就这样了，看来非得下水不可了。	
LA_POWER.TXT	29	hud	Intro_VO1		Mortton, Louisiana, 1933. Mission briefing: A mysterious plague has devastated the quiet rural village of Mortton.	1933年，路易斯安那州莫顿。任务简报：一场神秘瘟疫摧毁了宁静的乡村小镇莫顿。	
LA_POWER.TXT	30	hud	Intro_VO2		This disease is 100% lethal, causing the brains of the infected to liquify, and seep through facial orifices in a thick, viscous fluid.  Prior to death, some cases mutate into mindless, disfigured monsters.  There is no known cure...	这种疾病的致死率为100%，会使感染者的大脑液化，\n变成浓稠黏液，从面部孔窍中渗出。\n有些患者在死亡前还会变成失去理智、面目全非的怪物。\n目前没有已知疗法……	
LA_POWER.TXT	31	hud	Intro_VO3		Even more disturbing are the plague's carriers: large insectoid creatures originating from the bayous surrounding Mortton.	更令人不安的是瘟疫的传播者：来自莫顿周边沼泽的大型昆虫状生物。	
LA_POWER.TXT	32	hud	Intro_VO4		BloodRayne, you must find and destroy the nests of the plague carriers before they can reproduce and spread the infestation to neighboring towns.	莱恩，\n你必须在这些瘟疫传播者繁殖并将灾害扩散至邻近城镇前，找到并摧毁它们的巢穴。	
LA_POWER.TXT	33	hud	Intro_VO5		The nests are usually hidden, though because of their large size, they're hard to miss.  Find them and destroy them.	巢穴通常藏得很隐蔽，不过体积庞大，很难错过。\n找到并摧毁它们。	
LA_POWER.TXT	35	voice	a1s9_rayne1.wav	$	Rayne: As good as it gets.  Is there no dry land anymore?	莱恩：只能这样了，这里就没有一块干地吗？	
LA_POWER.TXT	36	voice	a1s10_rayne1.wav	$	Rayne: That's the last of 'em.  Time to head back to the graveyard and meet up with Mynce.	莱恩：这是最后一个，该回墓地跟明斯会合了。	
LA_SWAMP.TXT	0	hud	MissionDescription		Queen of the Underworld	冥界女王	
LA_SWAMP.TXT	2	hud	ost_queen		Kill the Queen.	杀死女王	
LA_SWAMP.TXT	3	hud	ost_aura		Investigate the aura.	调查灵光	
LA_SWAMP.TXT	4	hud	bloodrage		You have gained the ability to perform a Level 3 Bloodrage attack!	你已获得施展3级血怒攻击的能力！	
LA_SWAMP.TXT	5	hud	ost_blank				
LA_SWAMP.TXT	7	voice	a1s0_Rayne12a.wav	$	Rayne: Blocked.	莱恩：堵住了。	
LA_SWAMP.TXT	8	voice	a1s0_Rayne13b.wav	$	Rayne: Won't budge.	莱恩：纹丝不动。	
LA_SWAMP.TXT	9	voice	a1s0_Rayne14b.wav	$	Rayne: It won't open from this side.	莱恩：这边打不开。	
LA_SWAMP.TXT	10	voice	a1s0_Rayne15.wav	$	Rayne: Nothing that way.	莱恩：那边没路。	
LA_SWAMP.TXT	11	voice	a1s0_Rayne16a.wav	$	Rayne: Wrong way.	莱恩：走错了。	
LA_SWAMP.TXT	12	voice	a1s0_Rayne17c.wav	$	Rayne: Nope, not done here.	莱恩：不行，这里还没处理完。	
LA_SWAMP.TXT	13	voice	a1s0_Rayne18a.wav	$	Rayne: I'm done there.	莱恩：那边已经搞定了。	
LA_SWAMP.TXT	15	voice	a1s14_rayne1.wav	$	Rayne: The aura's gone. But what's that?	莱恩：灵光消失了。可那是什么？	
LA_SWAMP.TXT	16	voice	a1s14_rayne2.wav	$	Rayne: A Voodoo ritual.	莱恩：巫毒仪式。	
LA_SWAMP.TXT	17	voice	a1s14_rayne4.wav	$	"Rayne: ...to awaken the ""mother of the underworld""?"	莱恩：……为了唤醒“冥界之母”？	
LA_SWAMP.TXT	18	voice	a1s14_rayne5.wav	$	Rayne: Either she's a smoker or someone was just here.	莱恩：要么她烟瘾很大，要么直到刚才这里还有人。	
LA_SWAMP.TXT	19	voice	a1s14_rayne7.wav	$	Rayne: Hello?	莱恩：有人吗？	
LA_SWAMP.TXT	20	voice	a1s14_rayne8.wav	$	Rayne: Aaaaaaaaaa!	莱恩：啊啊啊啊！	
LA_SWAMP.TXT	21	voice	a1s14_Rayne9.wav	$	Rayne: Big momma.	莱恩：好大一只母怪物。	
LA_SWAMP.TXT	22	voice	a1s14_rayne10.wav	$	Rayne: Back to sleep for you.	莱恩：滚回去睡觉吧。	
LA_SWAMP.TXT	23	voice	a1s14_Queen1.wav	Queen	Queen: Splooch.	女王：噗叽。	
LA_SWAMP.TXT	24	voice	a1s14_rayne11.wav	$	Rayne: Awww...did you eat something that isn't agreeing with your tummy?	莱恩：哎呀……是不是吃坏肚子了？	
LA_SWAMP.TXT	25	voice	a1s14_rayne12.wav	$	Rayne: Glowing ribs?	莱恩：发光的肋骨？	
LA_SWAMP.TXT	26	voice	a1s14_rayne13.wav	$			
LA_SWAMP.TXT	27	voice	a1s14_rayne14.wav	$	Rayne: Hghn...neeeaarrr!	莱恩：呃……啊啊！	
LA_SWAMP.TXT	28	voice	a1s14_rayne15.wav	$	Rayne: Neeeaaaaaaaaaggh!	莱恩：呃啊啊啊啊啊！	
LA_SWAMP.TXT	29	voice	a1s14_rayne16.wav	$	Rayne: It burns!  Oh god it burns!	莱恩：好烫！天啊，好烫！	
LA_SWAMP.TXT	30	voice	a1s14_wulf1.wav	Wulf	Wulf: I believe you have what I'm looking for.	沃尔夫：我想，你身上正好有我要找的东西。	
LA_SWAMP.TXT	31	voice	a1s14_wulf3.wav	Wulf	Wulf: You might say I'm a collector of these things.	沃尔夫：你可以认为我是这种东西的收藏家。	
LA_SWAMP.TXT	32	voice	a1s14_rayne17.wav	$	Rayne: Oh god...god...	莱恩：天啊……天……	
LA_SWAMP.TXT	33	voice	a1s14_wulf4.wav	Wulf	Wulf: Nothing personal, although I will enjoy this greatly.	沃尔夫：我无意针对你，不过我会非常享受这个过程。	
LA_SWAMP.TXT	35	voice	a1s13_rayne4.wav	$	Rayne: It's enormous.	莱恩：也太大了。	
LA_SWAMP.TXT	36	voice	a3s8_rayne16.wav	$	Rayne: What the fuck?	莱恩：什么鬼？	
LA_SWAMP.TXT	37	voice	a6s1_rayne154.wav	$	Rayne: No...can't control...neeeaargh!	莱恩：不……控制不住……啊啊啊啊！	
LA_TRAINING.TXT	0	hud	MissionDescription		Initiation	入会试炼	
LA_TRAINING.TXT	2	hud	ost_mynce		Follow Mynce.	跟随明斯	
LA_TRAINING.TXT	3	hud	ost_mortton		1933 - Mortton, Louisiana	1933年 - 路易斯安那州莫顿	
LA_TRAINING.TXT	4	hud	ost_blank				
LA_TRAINING.TXT	6	voice	a1s0_Rayne12a.wav	$	Rayne: Blocked.	莱恩：堵住了。	
LA_TRAINING.TXT	7	voice	a1s0_Rayne13b.wav	$	Rayne: Won't budge.	莱恩：纹丝不动。	
LA_TRAINING.TXT	8	voice	a1s0_Rayne14b.wav	$	Rayne: It won't open from this side.	莱恩：这边打不开。	
LA_TRAINING.TXT	9	voice	a1s0_Rayne15.wav	$	Rayne: Nothing that way.	莱恩：那边没路。	
LA_TRAINING.TXT	10	voice	a1s0_Rayne16a.wav	$	Rayne: Wrong way.	莱恩：走错了。	
LA_TRAINING.TXT	11	voice	a1s0_Rayne17c.wav	$	Rayne: Nope, not done here.	莱恩：不行，这里还没处理完。	
LA_TRAINING.TXT	12	voice	a1s0_Rayne18a.wav	$	Rayne: I'm done there.	莱恩：那边已经搞定了。	
LA_TRAINING.TXT	14	voice	a1s2_mynce1.wav	Mynce	Mynce: What are you doing Rayne!?	明斯：你在干什么，莱恩！？	
LA_TRAINING.TXT	15	voice	a1s2_mynce2.wav	Mynce	Mynce: Knock it off!	明斯：住手！	
LA_TRAINING.TXT	16	voice	a1s2_mynce3.wav	Mynce	Mynce: I wouldn't do that!	明斯：我劝你别这么做！	
LA_TRAINING.TXT	17	voice	a1s2_mynce4.wav	Mynce	Mynce: Bitch!	明斯：混蛋！	
LA_TRAINING.TXT	18	voice	a1s2_mynce5.wav	Mynce	Mynce: Quit!	明斯：停下！	
LA_TRAINING.TXT	20	voice	a1s2_mynce6.wav	Mynce	Mynce: Let's go then!	明斯：那就出发吧！	
LA_TRAINING.TXT	22	hud	ost_jump		Jump = press and hold @@jumpbuttonname@@	跳跃＝按住@@jumpbuttonname@@	
LA_TRAINING.TXT	24	hud	ost_right		"BloodRayne automatically ""tightropes"" when close enough to an appropriate object."	莱恩靠近合适的物体时，会自动在上面保持平衡行走。	
LA_TRAINING.TXT	25	hud	ost_balance		Press Left or Right on D-pad if BloodRayne begins to lose balance.  To turn around perform a quick-turn.	若莱恩开始失去平衡时，请按方向键左或右调整；需要转身时，请使用快速转身	
LA_TRAINING.TXT	26	hud	ost_avoid		To avoid obstacles, you may need to jump over them.  Press @@jumpbuttonname@@ to jump.	遇到障碍时可能需要跳过去，按@@jumpbuttonname@@跳跃	
LA_TRAINING.TXT	28	voice	a1s2_mynce16.wav	Mynce	Mynce: Let's check inside.	明斯：进去看看。	
LA_TRAINING.TXT	29	voice	a1s2_mynce17.wav	Mynce	Mynce: Locked.  And the windows are blocked.	明斯：锁住了，窗户也被封死了。	
LA_TRAINING.TXT	30	voice	a1s2_mynce18.wav	Mynce	Mynce: Let's hope they didn't barricade the door from the inside.	明斯：希望他们没有从里面把门堵上。	
LA_TRAINING.TXT	31	hud	ost_rebound		Rebound kick = Jump @@jumpbuttonname@@, then release and press again near any character or breakable environment piece.	反弹踢＝按@@jumpbuttonname@@跳跃，松开后在角色或可破坏场景物体附近再次按下	
LA_TRAINING.TXT	32	hud	ost_low		Often a double jump works the best for low objects.	面对较低的物体时，二段跳通常效果最好。	
LA_TRAINING.TXT	34	voice	a1s2_mynce19.wav	Mynce	Mynce: It's blocked from the other side.  But there seems to be a weak spot in the wall.	明斯：另一边堵住了，不过墙上似乎有个薄弱点。	
LA_TRAINING.TXT	35	voice	a1s2_mynce20.wav	Mynce	Mynce: Kindly make us a new door, Miss Rayne.  I'd like to investigate.	明斯：劳驾给我们开扇新门吧，莱恩小姐。我想进去调查。	
LA_TRAINING.TXT	36	hud	ost_door		Rebound kick can be used to break down weak spots in walls.	反弹踢可破坏墙壁的薄弱处	
LA_TRAINING.TXT	37	voice	a1s2_mynce22.wav	Mynce	Mynce: Tear it apart Rayne!	明斯：拆了它，莱恩！	
LA_TRAINING.TXT	38	hud	ost_blade		Blade/kick attack = @@action1buttonname@@	刀刃／踢击＝@@action1buttonname@@	
LA_TRAINING.TXT	39	voice	a1s3_mynce52.wav	Mynce	Mynce: Good girl.	明斯：好姑娘。	
LA_TRAINING.TXT	41	voice	a1s2_mynce26.wav	Mynce_StandIn	Mynce: Watch this!	明斯：看好了！	
LA_TRAINING.TXT	42	hud	ost_combo		Perform combos by hitting Blade/Kick @@action1buttonname@@ at the end of each attack.	每次攻击结束时按刀刃／踢击键@@action1buttonname@@，可发动连续技	
LA_TRAINING.TXT	43	hud	ost_swipe		Press @@action1buttonname@@ for level 1 - Quick swipe.	按@@action1buttonname@@发动1级攻击——快速挥砍	
LA_TRAINING.TXT	44	hud	ost_spin		Press now to trigger level 2 - Spin Kick.	现在按下可发动2级攻击 - 回旋踢	
LA_TRAINING.TXT	45	voice	a1s2_Rayne5.wav	$	Rayne: Showoff.  Bloodlust satisfied?	莱恩：真爱显摆，杀戮欲望满足了？	
LA_TRAINING.TXT	46	hud	ost_meter		Attacking enemies fills your Bloodlust meter.  More spectacular attacks fill the meter faster.	攻击敌人可填充杀戮欲望槽。攻击越华丽，填充速度越快	
LA_TRAINING.TXT	47	voice	a1s2_mynce27.wav	Mynce_StandIn	Mynce: Not bad...	明斯：还不错……	
LA_TRAINING.TXT	48	voice	a1s2_mynce28.wav	Mynce_StandIn	Mynce: ...but more to come.  And there's a volunteer.	明斯：……不过后面还有。正好来了个自愿陪练的。	
LA_TRAINING.TXT	49	hud	ost_bomb		"Fill your Bloodlust meter to earn a Blood Rage ""bomb""."	填满杀戮欲望槽，可获得一次血怒“爆发”	
LA_TRAINING.TXT	50	hud	ost_rage		Enter Blood Rage @@bloodragebuttonname@@ to gain a speed advantage, increase dismemberment, and perform new attacks.	按@@bloodragebuttonname@@进入血怒状态，可提高速度、增强肢解效果并施展新的攻击	
LA_TRAINING.TXT	51	hud	ost_brspin		Hit @@action1buttonname@@ for level 1 B.R. - Spinning blade.	按@@action1buttonname@@发动1级血怒攻击 - 旋转刀刃	
LA_TRAINING.TXT	52	hud	ost_scissor		Press @@action1buttonname@@ now to trigger level 2 Blood Rage - Scissor Kick.	现在按@@action1buttonname@@发动2级血怒攻击 - 剪刀腿	
LA_TRAINING.TXT	53	hud	ost_slave		Press @@visionNormalButtonName@@ to enter normal view and exit Blood Rage early.  This conserves Bloodlust.	按@@visionNormalButtonName@@切换至普通视野并提前退出血怒状态，可节省杀戮欲望能量	
LA_TRAINING.TXT	54	voice	a1s2_mynce29.wav	Mynce	Mynce: Next one's for you.	明斯：下一个交给你。	
LA_TRAINING.TXT	56	voice	a1s2_mynce30.wav	Mynce	Mynce: Shhh.  There's one.  Use your Aura Sense to see it in the dark.	明斯：嘘，那里有一个，用灵光感知在黑暗中看见他。	
LA_TRAINING.TXT	57	hud	ost_aura		Press @@visionAuraButtonName@@ to enter aura vision.  Aura vision works well as night vision.  But it also shows enemies' health and awareness.	按@@visionAuraButtonName@@进入灵光视野。灵光视野可充当夜视功能，也能显示敌人的生命值和警觉程度	
LA_TRAINING.TXT	58	hud	ost_green		Normally an enemies' health goes from green to yellow to orange to red.  Green is 100% healthy and aware of BloodRayne.	通常敌人的生命状态会依次显示为绿色、黄色、橙色和红色。\n绿色表示生命值为100%，并且已经察觉莱恩	
LA_TRAINING.TXT	59	voice	a1s2_mynce31.wav	Mynce	Mynce: Easy prey if you want it.	明斯：想动手的话，这个很好对付。	
LA_TRAINING.TXT	60	voice	a1s2_mynce32.wav	Mynce	Mynce: He's a big meal.  Look how bright his aura is.  He has no idea we're here.	明斯：这可是顿大餐。看他的灵光多亮，他完全不知道我们在这里。	
LA_TRAINING.TXT	62	voice	a1s2_Rayne6.wav	$	Rayne: He's not panicking or hurt...yet.	莱恩：他现在还没害怕，也没受伤。	
LA_TRAINING.TXT	63	hud	ost_red		There are three special instances when an enemy has a red aura. 1: he is caught off guard.  2: he is scared.  3: he is low in health.	敌人的灵光会在三种特殊情况下变红：1.毫无防备；2.受到惊吓；3.生命值较低	
